Points:
 [13568.0, 20039.0, 4368.0, 13385.0, 406.0, 18359.0, 12907.0]
 [28894.0, 9224.0, 14824.0, 10457.0, 20040.0, 15212.0, 32536.0]
 [24286.0, 22055.0, 23450.0, 22086.0, 7782.0, 21007.0, 13735.0]
 [6814.0, 1574.0, 28708.0, 16476.0, 10571.0, 5420.0, 814.0]
 [30327.0, 19770.0, 23502.0, 18532.0, 1758.0, 5934.0, 14773.0]
 [5144.0, 20841.0, 3370.0, 31547.0, 6078.0, 28159.0, 2060.0]
 [26593.0, 13596.0, 31989.0, 29439.0, 21397.0, 10088.0, 21024.0]
 [8344.0, 6459.0, 10442.0, 24042.0, 25234.0, 14896.0, 19845.0]
 [31364.0, 16637.0, 30503.0, 12117.0, 20602.0, 17131.0, 4392.0]
 [3869.0, 30099.0, 31377.0, 6313.0, 29854.0, 17843.0, 19587.0]
 [12420.0, 7239.0, 26220.0, 29474.0, 4416.0, 6425.0, 3620.0]
 [20073.0, 24005.0, 11485.0, 10686.0, 3980.0, 14333.0, 9100.0]
 [28876.0, 24748.0, 21096.0, 10514.0, 4520.0, 408.0, 9829.0]
 [26174.0, 12380.0, 24157.0, 29372.0, 20522.0, 18222.0, 22375.0]
 [1152.0, 25206.0, 25938.0, 14967.0, 17926.0, 21967.0, 21699.0]
 [22610.0, 15697.0, 1231.0, 13017.0, 9052.0, 2394.0, 31357.0]
 [14866.0, 29908.0, 7802.0, 8632.0, 11678.0, 18043.0, 3560.0]
 [5239.0, 121.0, 8068.0, 5471.0, 1609.0, 6600.0, 21381.0]
 [5509.0, 5384.0, 4011.0, 23660.0, 1945.0, 15220.0, 680.0]
 [18462.0, 3939.0, 5224.0, 29704.0, 19343.0, 23158.0, 17212.0]
 [1715.0, 2846.0, 27291.0, 1494.0, 18240.0, 18726.0, 12981.0]
 [9828.0, 32678.0, 18636.0, 5131.0, 3565.0, 24152.0, 20.0]
 [29251.0, 30444.0, 29825.0, 13764.0, 28133.0, 5108.0, 12264.0]
 [13930.0, 16629.0, 25840.0, 17112.0, 19850.0, 31337.0, 7771.0]
 [3662.0, 16528.0, 28046.0, 15094.0, 13955.0, 13756.0, 19171.0]
 [17683.0, 16631.0, 2034.0, 31677.0, 7190.0, 1551.0, 27786.0]
 [8634.0, 23160.0, 17328.0, 27617.0, 11567.0, 19285.0, 23461.0]
 [10534.0, 2393.0, 23278.0, 8336.0, 11702.0, 1171.0, 31681.0]
 [6045.0, 10761.0, 22634.0, 24073.0, 5590.0, 25506.0, 27928.0]
 [9114.0, 15204.0, 10826.0, 25850.0, 24629.0, 26707.0, 12157.0]
 [28442.0, 26926.0, 16861.0, 1533.0, 9800.0, 14802.0, 12959.0]
 [25715.0, 17886.0, 21337.0, 16808.0, 28326.0, 2904.0, 26606.0]
 [4439.0, 12791.0, 20798.0, 12770.0, 20155.0, 3409.0, 24034.0]
 [9760.0, 30471.0, 18217.0, 4783.0, 12039.0, 1332.0, 18752.0]
 [21506.0, 11395.0, 27650.0, 3117.0, 8870.0, 387.0, 10371.0]
 [17987.0, 6984.0, 9738.0, 1608.0, 18994.0, 24055.0, 7121.0]
 [9710.0, 16214.0, 15753.0, 3678.0, 31104.0, 8036.0, 14157.0]
 [30255.0, 15670.0, 1400.0, 18787.0, 2434.0, 16305.0, 10988.0]
 [7454.0, 16931.0, 12969.0, 4741.0, 11803.0, 31630.0, 32130.0]
 [9512.0, 19298.0, 2275.0, 30663.0, 19729.0, 24255.0, 20166.0]
 [14988.0, 3018.0, 8288.0, 22500.0, 26355.0, 6306.0, 10225.0]
 [20627.0, 9911.0, 13187.0, 16877.0, 4340.0, 11009.0, 9636.0]
 [24880.0, 12988.0, 22574.0, 13002.0, 13966.0, 21288.0, 7579.0]
 [23981.0, 6872.0, 24934.0, 17344.0, 10769.0, 173.0, 2847.0]
 [202.0, 24023.0, 19490.0, 15899.0, 2574.0, 30541.0, 22590.0]
 [4674.0, 20215.0, 12942.0, 24153.0, 11318.0, 4116.0, 30860.0]
 [6681.0, 9595.0, 28009.0, 22801.0, 1714.0, 15153.0, 30718.0]
 [17355.0, 481.0, 22015.0, 1848.0, 8383.0, 27334.0, 11855.0]
 [13324.0, 10914.0, 3135.0, 15292.0, 759.0, 29731.0, 13369.0]
 [31039.0, 20060.0, 10582.0, 9448.0, 31331.0, 6223.0, 16036.0]
 [25917.0, 8338.0, 27002.0, 5178.0, 24834.0, 15175.0, 13199.0]
 [13026.0, 13419.0, 8404.0, 22976.0, 242.0, 28712.0, 9237.0]
 [23822.0, 22841.0, 22247.0, 24256.0, 32315.0, 3491.0, 7442.0]
 [31871.0, 3582.0, 14367.0, 21008.0, 24246.0, 32518.0, 2621.0]
 [14147.0, 24534.0, 4820.0, 3363.0, 22539.0, 11976.0, 5482.0]
 [6662.0, 31422.0, 18493.0, 11132.0, 3710.0, 12140.0, 24115.0]
 [22954.0, 1508.0, 3573.0, 21684.0, 5140.0, 18895.0, 250.0]
 [15672.0, 22540.0, 4152.0, 22063.0, 24460.0, 32158.0, 20763.0]
 [14390.0, 6906.0, 14722.0, 6819.0, 19846.0, 19639.0, 30595.0]
 [9211.0, 31506.0, 1477.0, 27638.0, 17400.0, 992.0, 30031.0]
 [22215.0, 2871.0, 17631.0, 9389.0, 27106.0, 2968.0, 13540.0]
 [26384.0, 30325.0, 29913.0, 28068.0, 31307.0, 13935.0, 17963.0]
 [3906.0, 17699.0, 1094.0, 22844.0, 17707.0, 6940.0, 32127.0]
 [32747.0, 27824.0, 6642.0, 18540.0, 10091.0, 25500.0, 6701.0]
 [17703.0, 1346.0, 16125.0, 22102.0, 27295.0, 26359.0, 11718.0]
 [31531.0, 8814.0, 13245.0, 13695.0, 28254.0, 11199.0, 5201.0]
 [9110.0, 8609.0, 27377.0, 5914.0, 17152.0, 5147.0, 12434.0]
 [2630.0, 26883.0, 25964.0, 27844.0, 19891.0, 16371.0, 31798.0]
 [12443.0, 3.0, 6581.0, 7756.0, 7985.0, 9590.0, 6388.0]
 [8281.0, 10110.0, 19956.0, 5393.0, 1455.0, 16808.0, 1329.0]
 [21610.0, 9610.0, 12671.0, 3090.0, 19376.0, 32449.0, 12289.0]
 [1805.0, 25286.0, 18730.0, 10884.0, 1367.0, 741.0, 21.0]
 [14761.0, 7311.0, 19918.0, 21039.0, 19171.0, 9395.0, 2861.0]
 [8857.0, 12643.0, 2384.0, 14042.0, 1981.0, 23617.0, 19997.0]
 [4626.0, 5543.0, 25193.0, 20.0, 15344.0, 10162.0, 11424.0]
 [11435.0, 8925.0, 5171.0, 19744.0, 8568.0, 30023.0, 23749.0]
 [8031.0, 11655.0, 12182.0, 24007.0, 18502.0, 13055.0, 6117.0]
 [10521.0, 9975.0, 6466.0, 4450.0, 17389.0, 950.0, 1417.0]
 [15452.0, 8117.0, 28909.0, 14380.0, 27566.0, 18330.0, 23019.0]
 [16484.0, 21840.0, 19268.0, 30449.0, 2107.0, 8348.0, 5935.0]
 [5521.0, 21008.0, 25423.0, 31368.0, 13933.0, 5826.0, 12198.0]
 [10868.0, 7782.0, 3796.0, 12781.0, 8169.0, 29386.0, 31641.0]
 [8496.0, 29821.0, 24932.0, 12410.0, 25417.0, 1619.0, 22467.0]
 [27792.0, 18452.0, 12895.0, 5035.0, 2860.0, 7850.0, 20897.0]
 [20245.0, 17905.0, 28165.0, 20609.0, 22231.0, 16545.0, 14925.0]
 [15532.0, 27216.0, 26817.0, 6918.0, 28766.0, 3346.0, 32047.0]
 [9726.0, 1925.0, 11710.0, 32214.0, 7092.0, 21589.0, 32180.0]
 [3573.0, 10653.0, 28690.0, 22874.0, 3258.0, 30046.0, 472.0]
 [22087.0, 10792.0, 26471.0, 30714.0, 21632.0, 7840.0, 16862.0]
 [29657.0, 13779.0, 13317.0, 27904.0, 26503.0, 1784.0, 15688.0]
 [9302.0, 29720.0, 5824.0, 17902.0, 19494.0, 12966.0, 13917.0]
 [20294.0, 29330.0, 5734.0, 10992.0, 12720.0, 17162.0, 1568.0]
 [27963.0, 29913.0, 19614.0, 23715.0, 32011.0, 10012.0, 20733.0]
 [3355.0, 16274.0, 29851.0, 30371.0, 14801.0, 20069.0, 2174.0]
 [6559.0, 10707.0, 15955.0, 22636.0, 20102.0, 32120.0, 24975.0]
 [19030.0, 3109.0, 12648.0, 2748.0, 18390.0, 2040.0, 10542.0]
 [29612.0, 19792.0, 9531.0, 15522.0, 28643.0, 9458.0, 10177.0]
 [14624.0, 12135.0, 3504.0, 9449.0, 10419.0, 25066.0, 17844.0]
 [12422.0, 20589.0, 19279.0, 26327.0, 23527.0, 8496.0, 12701.0]
 [7752.0, 12146.0, 27252.0, 30115.0, 18534.0, 14430.0, 8225.0]
 [5024.0, 2739.0, 10117.0, 4060.0, 2983.0, 26179.0, 26403.0]
 [7707.0, 16249.0, 25128.0, 21553.0, 25734.0, 25129.0, 30606.0]
 [30435.0, 13412.0, 6163.0, 32033.0, 12182.0, 32144.0, 1283.0]
 [14994.0, 7195.0, 32721.0, 939.0, 21336.0, 23056.0, 3678.0]
 [31502.0, 28404.0, 3936.0, 28088.0, 14349.0, 31842.0, 2835.0]
 [8174.0, 3620.0, 25174.0, 5487.0, 2181.0, 30675.0, 18216.0]
 [14405.0, 26051.0, 1828.0, 31523.0, 21933.0, 9642.0, 19795.0]
 [23837.0, 24691.0, 11854.0, 18262.0, 5602.0, 14597.0, 20535.0]
 [23139.0, 29763.0, 18492.0, 4277.0, 11911.0, 25098.0, 2182.0]
 [7524.0, 9254.0, 4001.0, 28696.0, 16237.0, 13042.0, 22726.0]
 [710.0, 13056.0, 19121.0, 6702.0, 30970.0, 512.0, 3867.0]
 [25972.0, 3125.0, 11829.0, 18844.0, 26275.0, 10117.0, 11244.0]
 [5531.0, 7937.0, 25826.0, 3572.0, 32718.0, 2946.0, 2894.0]
 [22483.0, 30588.0, 5617.0, 17271.0, 23720.0, 13947.0, 22716.0]
 [16454.0, 24627.0, 17699.0, 2908.0, 20481.0, 6356.0, 9222.0]
 [14918.0, 17138.0, 14920.0, 9449.0, 9481.0, 3788.0, 21646.0]
 [8778.0, 13526.0, 26666.0, 3195.0, 9997.0, 14708.0, 12762.0]
 [5753.0, 26067.0, 30998.0, 2184.0, 22255.0, 11313.0, 1785.0]
 [15631.0, 1085.0, 32051.0, 7292.0, 32530.0, 14643.0, 15256.0]
 [8330.0, 9220.0, 32069.0, 993.0, 16547.0, 16780.0, 24178.0]
 [12934.0, 7093.0, 21543.0, 28865.0, 9041.0, 9208.0, 1197.0]
 [2250.0, 7434.0, 15404.0, 19280.0, 6075.0, 18091.0, 14387.0]
 [947.0, 15793.0, 20444.0, 12828.0, 30083.0, 3972.0, 27857.0]
 [8369.0, 22641.0, 11404.0, 3798.0, 6681.0, 14368.0, 23561.0]
 [5411.0, 29545.0, 21643.0, 18105.0, 21278.0, 23055.0, 528.0]
 [15337.0, 23340.0, 18800.0, 25130.0, 22107.0, 17369.0, 19868.0]
 [12542.0, 22408.0, 31402.0, 12343.0, 18728.0, 20030.0, 6446.0]
 [20429.0, 29019.0, 10381.0, 6677.0, 16.0, 24218.0, 4351.0]
 [32151.0, 15955.0, 15128.0, 16588.0, 20694.0, 15801.0, 24255.0]
 [30808.0, 71.0, 31384.0, 7739.0, 24765.0, 8553.0, 21882.0]
 [13978.0, 4001.0, 12837.0, 31421.0, 9658.0, 5861.0, 11188.0]
 [12598.0, 32292.0, 5100.0, 13451.0, 26034.0, 11875.0, 16464.0]
 [27282.0, 14986.0, 3403.0, 1210.0, 26697.0, 21817.0, 10241.0]
 [13070.0, 9697.0, 6816.0, 5483.0, 6119.0, 32271.0, 28721.0]
 [10510.0, 20448.0, 25526.0, 25541.0, 29589.0, 3101.0, 17101.0]
 [11528.0, 3827.0, 19816.0, 23065.0, 15815.0, 4011.0, 5286.0]
 [26389.0, 20805.0, 27437.0, 12345.0, 5179.0, 19578.0, 15837.0]
 [31130.0, 4595.0, 5041.0, 32072.0, 18047.0, 8603.0, 20980.0]
 [16164.0, 9138.0, 25498.0, 31067.0, 7448.0, 4753.0, 8457.0]
 [13942.0, 14553.0, 29647.0, 5819.0, 9215.0, 1485.0, 16516.0]
 [7327.0, 18062.0, 31693.0, 22103.0, 23960.0, 12839.0, 10418.0]
 [30271.0, 26506.0, 23908.0, 31129.0, 23267.0, 18360.0, 30673.0]
 [31952.0, 7905.0, 15586.0, 5807.0, 27784.0, 1324.0, 24804.0]
 [6777.0, 16784.0, 11209.0, 10066.0, 15368.0, 1568.0, 29849.0]
 [6522.0, 1161.0, 14872.0, 28961.0, 20760.0, 15731.0, 16722.0]
 [14976.0, 25417.0, 18981.0, 26328.0, 32282.0, 3248.0, 20109.0]
 [27385.0, 6546.0, 29686.0, 22512.0, 8573.0, 14230.0, 25470.0]
 [5408.0, 6010.0, 7901.0, 23627.0, 27756.0, 22841.0, 6132.0]
 [24260.0, 30416.0, 8137.0, 16818.0, 29929.0, 544.0, 20690.0]
 [29167.0, 22961.0, 6121.0, 21822.0, 27636.0, 22431.0, 29030.0]
 [32260.0, 6113.0, 4109.0, 18100.0, 13290.0, 11444.0, 25924.0]
 [1955.0, 9878.0, 16568.0, 32722.0, 685.0, 16275.0, 26286.0]
 [27710.0, 28966.0, 32067.0, 25957.0, 12485.0, 1986.0, 18979.0]
 [30409.0, 9961.0, 15550.0, 8659.0, 29516.0, 24421.0, 4475.0]
 [23853.0, 3346.0, 11041.0, 11629.0, 8212.0, 28333.0, 5541.0]
 [25689.0, 19557.0, 23405.0, 2941.0, 3009.0, 8648.0, 682.0]
 [4306.0, 2217.0, 22641.0, 6755.0, 31515.0, 30206.0, 15397.0]
 [15383.0, 22137.0, 9391.0, 26345.0, 19163.0, 19348.0, 32365.0]
 [20531.0, 957.0, 27759.0, 15382.0, 13532.0, 17545.0, 21489.0]
 [6886.0, 31334.0, 13138.0, 22905.0, 11952.0, 26807.0, 7058.0]
 [25046.0, 28310.0, 8958.0, 12283.0, 7125.0, 11144.0, 8088.0]
 [477.0, 14959.0, 10202.0, 25502.0, 2035.0, 10501.0, 7379.0]
 [22584.0, 11426.0, 32511.0, 27720.0, 15807.0, 27152.0, 31980.0]
 [1822.0, 30910.0, 15813.0, 15917.0, 14055.0, 26004.0, 15085.0]
 [8470.0, 5139.0, 32302.0, 23385.0, 852.0, 22301.0, 6662.0]
 [23190.0, 26736.0, 12914.0, 20140.0, 19570.0, 22578.0, 28778.0]
 [15403.0, 19332.0, 30886.0, 22763.0, 21901.0, 18948.0, 9592.0]
 [11626.0, 7267.0, 6774.0, 12147.0, 12877.0, 22014.0, 20769.0]
 [11305.0, 30755.0, 23795.0, 3509.0, 29069.0, 26784.0, 19656.0]
 [31717.0, 6757.0, 23339.0, 6140.0, 10318.0, 5750.0, 21589.0]
 [16667.0, 12360.0, 4911.0, 1056.0, 9101.0, 28925.0, 15929.0]
 [1831.0, 5501.0, 24966.0, 13119.0, 3021.0, 2916.0, 22921.0]
 [10902.0, 24462.0, 24751.0, 28253.0, 32403.0, 7395.0, 9481.0]
 [15614.0, 1524.0, 26322.0, 31082.0, 10428.0, 4456.0, 12208.0]
 [27120.0, 23283.0, 31397.0, 21135.0, 14397.0, 18341.0, 32266.0]
 [11049.0, 12435.0, 31379.0, 10829.0, 23711.0, 281.0, 8580.0]
 [20209.0, 14787.0, 17887.0, 1666.0, 30115.0, 13650.0, 11904.0]
 [430.0, 7610.0, 15271.0, 32096.0, 20652.0, 3221.0, 31198.0]
 [24865.0, 28953.0, 31573.0, 9252.0, 12641.0, 6171.0, 2124.0]
 [21269.0, 23319.0, 6684.0, 7329.0, 18503.0, 5606.0, 15557.0]
 [9706.0, 16101.0, 3155.0, 21915.0, 13562.0, 13675.0, 10208.0]
 [32068.0, 29451.0, 1104.0, 10023.0, 28513.0, 9828.0, 11383.0]
 [9339.0, 16429.0, 21138.0, 8547.0, 16289.0, 11970.0, 1537.0]
 [19918.0, 8522.0, 17950.0, 30652.0, 18625.0, 4492.0, 31564.0]
 [22723.0, 25303.0, 27321.0, 7336.0, 13898.0, 30341.0, 31781.0]
 [1205.0, 29768.0, 21808.0, 25857.0, 6558.0, 7306.0, 2728.0]
 [22937.0, 7535.0, 28265.0, 30391.0, 14862.0, 12665.0, 17493.0]
 [15854.0, 31869.0, 22493.0, 9796.0, 26731.0, 27924.0, 17451.0]
 [4095.0, 22689.0, 10012.0, 15733.0, 17468.0, 9443.0, 27821.0]
 [16128.0, 7716.0, 11086.0, 3518.0, 27545.0, 6580.0, 29391.0]
 [30424.0, 27472.0, 6357.0, 11435.0, 9316.0, 19004.0, 32156.0]
 [30146.0, 30014.0, 589.0, 18567.0, 15830.0, 5475.0, 31232.0]
 [17349.0, 16126.0, 15997.0, 10607.0, 13688.0, 20272.0, 6970.0]
 [11187.0, 19404.0, 26256.0, 12488.0, 8072.0, 21567.0, 14246.0]
 [15209.0, 10660.0, 938.0, 23782.0, 23292.0, 17481.0, 6889.0]
 [29832.0, 2354.0, 25687.0, 7340.0, 5838.0, 32184.0, 19706.0]
 [31811.0, 25468.0, 6881.0, 23346.0, 7596.0, 26407.0, 18028.0]
 [8873.0, 9932.0, 23049.0, 31891.0, 11939.0, 8219.0, 30380.0]
 [9260.0, 4276.0, 21072.0, 11727.0, 22668.0, 1559.0, 996.0]
 [10841.0, 23941.0, 29125.0, 4587.0, 10298.0, 6328.0, 9713.0]
 [32468.0, 26611.0, 4350.0, 30293.0, 15318.0, 1524.0, 9769.0]
 [19112.0, 24750.0, 8485.0, 10710.0, 31859.0, 7618.0, 4307.0]
 [9501.0, 17247.0, 17271.0, 16902.0, 23424.0, 23185.0, 6677.0]
 [3799.0, 5869.0, 29084.0, 11306.0, 29283.0, 31997.0, 18570.0]
 [30554.0, 8615.0, 24689.0, 24371.0, 5368.0, 29501.0, 22691.0]
 [19981.0, 20721.0, 8476.0, 14219.0, 27424.0, 2216.0, 28774.0]
 [30638.0, 19439.0, 1197.0, 6817.0, 13866.0, 12691.0, 25274.0]
